age,monthly_salary,credit_score,existing_emi,requested_amount,tenure_months,missed_payments,proposed_emi,foir,approved
53,230182,798,21807,1665915,60,0,27765.25,21.53611055599482,1
50,142879,770,15206,550067,24,0,22919.458333333332,26.683738221385454,1
34,229899,823,18971,1906826,60,0,31780.433333333334,22.07553461882537,1
50,196727,813,22056,1641246,24,0,68385.25,45.97297269820614,1
58,104859,754,1378,1357738,60,0,22628.966666666667,22.894521849976318,1
31,244697,849,19758,583071,36,0,16196.416666666666,14.693444000811887,1
28,112098,819,1519,470170,36,0,13060.277777777777,13.005832198413689,1
35,206323,839,22161,1575645,84,0,18757.678571428572,19.832339861008503,1
53,182413,753,7935,1841706,60,0,30695.1,21.17727354958254,1
49,60526,788,6093,1544385,48,0,32174.6875,63.22520487063411,0
45,128760,784,24802,471421,84,0,5612.1547619047615,23.620809849258126,1
34,107837,750,5355,373311,36,0,10369.75,14.581961664363806,1
33,71536,773,21352,640880,60,0,10681.333333333334,44.77931857153508,1
48,88541,806,9083,1034440,84,0,12314.761904761905,24.167065997404485,1
59,139083,849,5574,856030,60,0,14267.166666666666,14.265702254529069,1
59,242099,819,20456,1468859,36,0,40801.63888888889,25.30272280715281,1
42,94531,790,13324,873249,84,0,10395.82142857143,25.09210886224776,1
56,68712,803,2257,1697404,36,0,47150.11111111111,71.90463254032936,0
48,164101,795,24972,899895,24,0,37495.625,38.06657180638753,1
47,125455,809,13411,540686,36,0,15019.055555555555,22.661556379224066,1
56,134744,809,15233,1565039,60,0,26083.983333333334,30.663319578855706,1
36,189749,806,15887,445144,48,0,9273.833333333334,13.260061098257875,1
37,65109,780,20808,1925575,36,0,53488.194444444445,114.110483104401,0
47,109268,833,19621,1444360,48,0,30090.833333333332,45.49532647557687,1
49,114615,773,20277,1134137,24,0,47255.708333333336,58.92135264436011,0
59,142503,838,2005,976505,84,0,11625.059523809523,9.56475268858166,1
54,220831,785,18400,1152164,84,0,13716.238095238095,14.543355821980652,1
41,145708,834,10860,531119,48,0,11064.979166666666,15.047203425115068,1
44,162471,779,10070,1411820,84,0,16807.380952380954,16.542879007565013,1
49,217661,773,9388,652413,36,0,18122.583333333332,12.63918815650637,1
46,221087,779,18156,1349734,48,0,28119.458333333332,20.930881658954767,1
37,220081,835,24737,1176351,60,0,19605.85,20.14842262621489,1
43,143309,841,20360,1063731,36,0,29548.083333333332,34.825505260195335,1
36,186446,756,18135,1006608,36,0,27961.333333333332,24.72369122069303,1
43,166661,784,23814,1312548,36,0,36459.666666666664,36.165429624607235,1
36,217215,804,14609,1106450,60,0,18440.833333333332,15.215262911554603,1
33,66154,841,23554,1731583,24,0,72149.29166666667,144.6674300369844,0
31,212876,763,22853,1682795,84,0,20033.27380952381,20.146129112499207,1
52,232760,759,16363,482140,48,0,10044.583333333334,11.345413014836456,1
38,124288,829,19604,1873786,24,0,78074.41666666667,78.59038416151733,0
55,111195,765,16923,1808795,48,0,37683.229166666664,49.10852931037067,1
43,80581,803,14823,848456,84,0,10100.666666666666,30.929954538497494,1
40,243720,844,17845,1415358,60,0,23589.3,17.000779583128182,1
29,90087,838,21568,1371675,36,0,38102.083333333336,66.23606439700882,0
59,241002,826,8547,758981,36,0,21082.805555555555,12.294423098379081,1
36,224053,819,11515,308944,60,0,5149.066666666667,7.437555697387076,1
49,129298,793,234,1997519,24,0,83229.95833333333,64.55162363944788,0
45,106167,822,14562,1980438,24,0,82518.25,91.44107867793194,0
47,234480,794,17932,447572,48,0,9324.416666666666,11.624196804276128,1
40,99499,849,7480,1592191,60,0,26536.516666666666,34.187797532303506,1
38,185816,805,4213,1818777,24,0,75782.375,43.05085407069359,1
55,243341,833,10293,397097,60,0,6618.283333333334,6.949623505012855,1
29,229631,831,1673,1030948,84,0,12273.190476190477,6.073304769909322,1
59,156347,806,23092,812084,36,0,22557.88888888889,29.19780289285301,1
47,108787,770,24366,488213,36,0,13561.472222222223,34.86397476005609,1
53,95488,817,2100,1173737,36,0,32603.805555555555,36.343630147825436,1
35,134441,799,11849,1333387,60,0,22223.116666666665,25.343545991674166,1
42,82431,782,20132,1438697,60,0,23978.283333333333,53.51176539570469,1
36,121681,840,19557,580172,48,0,12086.916666666666,26.005634952594626,1
33,182720,756,18199,1812042,36,0,50334.5,37.50738835376532,1
34,109153,819,3841,654151,48,0,13628.145833333334,16.004274580939907,1
41,66368,764,10197,741287,36,0,20591.305555555555,46.39028681827922,1
31,218496,831,8016,1704314,48,0,35506.541666666664,19.919148024067564,1
37,172360,781,7011,1549432,48,0,32279.833333333332,22.79579562156726,1
33,236076,824,4493,1444199,84,0,17192.845238095237,9.185959283491433,1
51,172755,769,17058,895532,48,0,18656.916666666668,20.673738338494786,1
26,116985,837,24472,495866,60,0,8264.433333333332,27.98344517103332,1
29,110069,764,8578,997057,48,0,20772.020833333332,26.665110824422257,1
53,112326,797,2158,398237,36,0,11062.138888888889,11.769437965287546,1
43,168737,820,19045,731147,48,0,15232.229166666666,20.313997028906915,1
32,214470,770,2064,1159113,24,0,48296.375,23.481314402946797,1
25,110861,791,3253,1160811,36,0,32244.75,32.0200521373612,1
46,135897,775,21363,835274,24,0,34803.083333333336,41.32989200154039,1
41,187118,763,24087,1532559,36,0,42571.083333333336,35.62355483349188,1
31,128577,806,12828,1537936,60,0,25632.266666666666,29.912244543477186,1
49,69078,786,1401,1039385,60,0,17323.083333333332,27.105711418010557,1
28,216075,807,19643,1726273,60,0,28771.216666666667,22.406209263758726,1
30,122768,770,15193,1702385,24,0,70932.70833333333,70.1532226095834,0
55,111047,831,12096,249522,84,0,2970.5,13.56767855052365,1
43,131626,818,20307,430233,36,0,11950.916666666666,24.507252873039263,1
51,117660,752,4214,598102,60,0,9968.366666666667,12.05368576123293,1
34,240858,836,19611,1621969,36,0,45054.694444444445,26.84805754612446,1
50,192997,839,11023,207485,24,0,8645.208333333334,10.1909399282545,1
43,177832,786,11950,1673247,84,0,19919.60714285714,17.921188055500213,1
27,190406,837,10704,312701,24,0,13029.208333333334,12.46452755340343,1
37,185150,798,10343,407352,36,0,11315.333333333334,11.697722567287785,1
52,217087,768,11867,1875502,84,0,22327.404761904763,15.75147510532863,1
44,93320,838,2745,384514,84,0,4577.547619047619,7.846707692935725,1
52,124881,834,22475,645093,24,0,26878.875,39.52072372899,1
32,150827,761,3866,998658,60,0,16644.3,13.598559939533372,1
25,162215,810,11956,817693,36,0,22713.694444444445,21.372680975522883,1
27,217361,790,5818,1458624,48,0,30388.0,16.657081997230414,1
37,194461,782,18606,1935645,48,0,40325.9375,30.305273293873835,1
52,216755,799,16093,1205535,24,0,50230.625,30.598429101981502,1
49,204701,817,19176,237019,36,0,6583.861111111111,12.584140336935876,1
57,121550,820,15493,1162452,36,0,32290.333333333332,39.31166872343342,1
30,84826,835,20447,1510073,24,0,62919.708333333336,98.27966464684572,0
56,160734,782,17908,789421,36,0,21928.36111111111,24.78402896158318,1
45,217702,830,8224,1970394,60,0,32839.9,18.862435806745,1
40,237235,773,22582,579747,24,0,24156.125,19.70119290998377,1
45,158511,810,4025,358598,60,0,5976.633333333333,6.309740859204303,1
35,71653,810,18950,852873,36,0,23690.916666666668,59.51030196456068,0
59,219033,847,19187,1693990,24,0,70582.91666666667,40.98465375841388,1
43,141941,777,20093,1741326,36,0,48370.166666666664,48.23353834809298,1
44,93662,807,6155,1029827,24,0,42909.458333333336,52.384593894357735,1
42,158818,792,13839,617247,36,0,17145.75,19.509595889634674,1
38,247518,790,719,668758,60,0,11145.966666666667,4.793577302122135,1
39,212360,788,14890,1898678,60,0,31644.633333333335,21.91308783826207,1
55,155081,835,22900,1155205,36,0,32089.027777777777,35.45826231309947,1
25,96877,798,20963,574743,24,0,23947.625,46.35839776211072,1
27,171562,766,17356,225939,48,0,4707.0625,12.860110339119386,1
40,206385,847,20102,1166649,60,0,19444.15,19.161348935242387,1
47,132715,819,23779,1137828,60,0,18963.8,32.20645744640772,1
35,201398,819,20786,1402515,48,0,29219.0625,24.8289767028471,1
36,170091,847,20936,986635,36,0,27406.527777777777,28.421567148042975,1
34,192632,814,18591,1134048,24,0,47252.0,34.18071763777565,1
56,139148,823,4426,1133403,36,0,31483.416666666668,25.80663514148006,1
40,143186,834,23303,1863744,84,0,22187.428571428572,31.770165079985873,1
32,217817,754,12512,728036,60,0,12133.933333333332,11.314972354468814,1
36,222962,751,15064,1484670,84,0,17674.64285714286,14.683507887955283,1
48,211094,771,13767,1627989,60,0,27133.15,19.375325684292307,1
52,183629,806,11308,1067196,60,0,17786.6,15.844229397317417,1
32,243651,815,11477,1400532,84,0,16673.0,11.553410410792486,1
52,130316,823,12903,1404831,84,0,16724.178571428572,22.73487413013642,1
50,88380,847,24770,1199074,36,0,33307.61111111111,65.71352241583062,0
32,170198,765,8680,664462,84,0,7910.261904761905,9.747624475470866,1
52,62356,800,2204,1094468,36,0,30401.88888888889,52.28989814755419,1
52,130326,788,21729,874619,36,0,24294.972222222223,35.31449766141999,1
51,152447,835,19660,1939895,36,0,53885.97222222222,48.243633670864114,1
41,174994,825,1102,1102957,60,0,18382.616666666665,11.134448419183895,1
33,80049,837,5243,1675249,60,0,27920.816666666666,41.429395328694504,1
57,165361,789,6614,547823,84,0,6521.702380952381,7.943651998326318,1
44,76082,787,16299,1374405,60,0,22906.75,51.530914013827186,1
37,60661,809,8707,1376792,84,0,16390.380952380954,41.373173789388495,1
52,228484,808,13913,1838765,60,0,30646.083333333332,19.50205849570794,1
53,62920,759,21607,375607,24,0,15650.291666666666,59.21375026488662,0
37,139561,848,24968,609319,24,0,25388.291666666668,36.081922361309154,1
59,68946,813,630,1870910,84,0,22272.738095238095,33.218371037098734,1
30,236572,812,11908,552156,60,0,9202.6,8.92354124748491,1
42,76309,798,10847,1851142,60,0,30852.366666666665,54.64541098254029,1
29,115230,813,9171,474535,36,0,13181.527777777777,19.398184307713077,1
49,171822,781,12721,1351052,48,0,28146.916666666668,23.785031408473113,1
26,221099,756,23067,1146405,84,0,13647.67857142857,16.605538049212605,1
34,172340,770,16661,582865,48,0,12143.020833333334,16.71348545510812,1
54,119321,769,16616,821825,48,0,17121.354166666668,28.274448057480804,1
29,192028,775,9744,1117472,84,0,13303.238095238095,12.002019546752607,1
57,134131,817,5690,381429,60,0,6357.15,8.981629899128464,1
25,238980,835,13401,1466556,84,0,17459.0,12.913214494936815,1
42,85963,764,7659,1752127,48,0,36502.645833333336,51.37285324306195,1
56,161757,834,10601,1021935,60,0,17032.25,17.083186508157297,1
35,230515,828,11704,1735251,24,0,72302.125,36.442801986855514,1
45,159259,835,25,1323979,84,0,15761.654761904761,9.912566801188479,1
50,99063,841,15384,788574,84,0,9387.785714285714,25.00609280385786,1
49,174225,763,13705,536986,60,0,8949.766666666666,13.00316640359688,1
46,176400,776,23852,304927,24,0,12705.291666666666,20.724088246409675,1
51,140818,789,22794,685833,24,0,28576.375,36.47997770171427,1
37,64703,807,8652,1692418,60,0,28206.966666666667,56.96639516972423,0
57,132099,777,20148,499372,36,0,13871.444444444445,25.75299165356622,1
58,216921,775,22983,223386,84,0,2659.3571428571427,11.82105796251038,1
59,222932,812,13379,1426402,84,0,16980.97619047619,13.61849182283216,1
25,91585,815,21486,1752734,48,0,36515.291666666664,63.33055813360994,0
45,213087,774,7006,1539022,60,0,25650.366666666665,15.325367885730554,1
30,103585,752,19867,1571535,48,0,32740.3125,50.78661244388666,1
52,86958,821,18378,452156,48,0,9419.916666666666,31.967060726634312,1
41,86017,793,8682,1202252,24,0,50093.833333333336,68.33048505915498,0
29,184677,846,1072,1049776,84,0,12497.333333333334,7.347603292956531,1
55,236422,791,23091,1153122,48,0,24023.375,19.928084103848203,1
29,203273,848,215,669450,24,0,27893.75,13.828078495422414,1
27,89426,755,23989,523258,60,0,8720.966666666667,36.57769179731473,1
47,77778,788,9915,448724,48,0,9348.416666666666,24.76717923663075,1
34,236313,801,9784,401202,84,0,4776.214285714285,6.161410623077988,1
34,102229,772,18990,1274101,48,0,26543.770833333332,44.54095299116037,1
43,146652,838,24734,1328394,60,0,22139.9,31.962673540081283,1
41,188267,799,14824,314589,48,0,6553.9375,11.355116669410997,1
45,239436,792,21165,1393982,84,0,16595.02380952381,15.770403702669528,1
38,186503,768,3313,819003,24,0,34125.125,20.07373876023442,1
33,144878,818,11033,393839,84,0,4688.559523809524,10.851585143230528,1
25,117056,800,9968,993076,24,0,41378.166666666664,43.86461750501184,1
37,218562,760,16241,563298,36,0,15647.166666666666,14.589986670448965,1
28,79975,761,24147,706453,84,0,8410.154761904761,40.70916506646422,1
25,217795,823,5939,1150437,84,0,13695.67857142857,9.015210896222857,1
56,214351,757,14696,457438,60,0,7623.966666666666,10.412812007719426,1
58,202633,773,14794,1029901,48,0,21456.270833333332,17.88961858795622,1
52,148397,841,2295,626903,24,0,26120.958333333332,19.148607002387738,1
55,240225,790,22069,1093041,24,0,45543.375,28.145436569882403,1
32,93142,785,1696,645872,60,0,10764.533333333333,13.377996321029539,1
50,86916,834,11185,610591,60,0,10176.516666666666,24.577197140534153,1
58,124324,821,18330,1755811,48,0,36579.395833333336,44.16636838690304,1
27,236037,804,12001,1762527,48,0,36719.3125,20.640964128505278,1
36,185932,758,14350,1575926,84,0,18761.02380952381,17.808136205453504,1
25,195720,796,19167,1082894,36,0,30080.38888888889,25.162164770533867,1
29,226205,764,3644,1940543,48,0,40427.979166666664,19.48320292065457,1
54,241749,797,21625,1856042,60,0,30934.033333333333,21.741158529438938,1
54,156059,831,6420,1948322,48,0,40590.041666666664,30.123249326643553,1
41,158317,791,23941,639503,24,0,26645.958333333332,31.952954094211822,1
47,95046,809,11837,1335300,36,0,37091.666666666664,51.47893300787688,1
39,238136,833,19029,953492,84,0,11351.095238095239,12.757455923545887,1
45,161459,819,22973,296393,24,0,12349.708333333334,21.877199990916168,1
38,105893,761,6353,1849176,24,0,77049.0,78.7606357360732,0
26,161520,751,10541,795484,36,0,22096.777777777777,20.20664795553354,1
35,185818,756,1932,1842878,84,0,21939.02380952381,12.846453954688894,1
58,121272,829,11486,601426,60,0,10023.766666666666,17.73679552301163,1
58,127649,752,1757,1914858,84,0,22795.928571428572,19.234720656980134,1
42,124674,752,5085,1678081,48,0,34960.020833333336,32.11978506611911,1
54,204832,776,5637,1770889,24,0,73787.04166666667,38.775211718221115,1
39,212999,789,1116,1281916,48,0,26706.583333333332,13.062307021785704,1
51,146475,782,10759,501994,60,0,8366.566666666668,13.057222506684871,1
58,121367,841,11691,1174488,48,0,24468.5,29.793518831313285,1
57,203660,750,492,1745491,84,0,20779.654761904763,10.44468956196836,1
48,181750,757,8811,837999,48,0,17458.3125,14.453541953232463,1
39,178154,781,24272,939538,60,0,15658.966666666667,22.413735681863255,1
54,243305,797,6474,1259670,60,0,20994.5,11.289739216210107,1
41,104738,753,14385,1150922,60,0,19182.033333333333,32.048571992336434,1
29,93397,843,9738,1884449,84,0,22433.916666666668,34.446413339472,1
53,142189,819,21342,665590,60,0,11093.166666666666,22.811305140810234,1
28,136367,768,13979,1759067,24,0,73294.45833333333,63.99895747016018,0
34,180585,781,11755,1633284,60,0,27221.4,21.583409474762576,1
41,136619,758,9797,1317374,48,0,27445.291666666668,27.259965060984687,1
34,171453,761,14607,1102458,48,0,22967.875,21.91555411687168,1
41,79816,760,12867,401604,48,0,8366.75,26.603375263105143,1
44,233312,795,19127,310130,84,0,3692.0238095238096,9.780475847587699,1
48,197348,765,7866,1008596,48,0,21012.416666666668,14.633245164210768,1
29,139530,750,15449,890955,84,0,10606.607142857143,18.67383870340224,1
58,214571,812,10685,230257,84,0,2741.154761904762,6.257208458694214,1
30,168856,770,23544,607427,60,0,10123.783333333333,19.93875452061717,1
26,131635,779,5451,1082421,24,0,45100.875,38.40306529418468,1
37,167803,762,21642,1122736,60,0,18712.266666666666,24.048596667918133,1
35,95946,783,8548,1185257,60,0,19754.283333333333,29.498137841424686,1
47,115204,753,7186,1301267,84,0,15491.27380952381,19.684450027363468,1
40,242958,777,6102,1852632,84,0,22055.14285714286,11.589304676998848,1
55,75563,844,619,618829,48,0,12892.270833333334,17.88080255327784,1
35,152324,808,882,738314,48,0,15381.541666666666,10.676939724972208,1
40,69847,776,3642,949450,60,0,15824.166666666666,27.86972477939878,1
32,86155,818,1296,1541628,36,0,42823.0,51.20886773837851,1
28,139671,774,14122,743898,36,0,20663.833333333332,24.905551856386314,1
28,176891,752,24820,1426294,48,0,29714.458333333332,30.829413782121946,1
49,143310,846,2895,1746933,36,0,48525.916666666664,35.88089921615146,1
27,209381,817,22977,525329,48,0,10944.354166666666,16.200779519950075,1
56,191691,774,17313,1058999,84,0,12607.130952380952,15.60852150199068,1
27,241180,769,5366,1427222,60,0,23787.033333333333,12.087666196754844,1
51,94707,783,8711,1241482,24,0,51728.416666666664,63.81726447534677,0
53,211409,775,19596,1766996,60,0,29449.933333333334,23.199548426667423,1
56,141537,754,18793,1470699,48,0,30639.5625,34.92554067134389,1
43,238686,848,8199,1743812,48,0,36329.416666666664,18.65564660963218,1
45,151155,810,10717,1022614,60,0,17043.566666666666,18.365629100371585,1
29,60281,841,3423,1118074,48,0,23293.208333333332,44.31945112611492,1
42,218492,842,10211,1739582,36,0,48321.72222222222,26.78941207102421,1
52,230102,758,12782,743576,36,0,20654.88888888889,14.531333447292457,1
46,192130,799,23360,1065256,48,0,22192.833333333332,23.709380801193632,1
45,136260,755,23978,1857289,48,0,38693.520833333336,45.99407077156417,1
30,219476,832,21542,200917,36,0,5581.027777777777,12.358083698344137,1
25,220928,809,12474,1212544,48,0,25261.333333333332,17.08037611046736,1
29,200272,793,3667,1051007,48,0,21895.979166666668,12.764130366035525,1
